address,PERIODIC_EXECUTION_score,PERIODIC_EXECUTION_support_n,PERIODIC_EXECUTION_state,PERIODIC_EXECUTION_reasons,SCRIPT_TEMPLATE_REPETITION_score,SCRIPT_TEMPLATE_REPETITION_support_n,SCRIPT_TEMPLATE_REPETITION_state,SCRIPT_TEMPLATE_REPETITION_reasons,BATCH_DISTRIBUTION_score,BATCH_DISTRIBUTION_support_n,BATCH_DISTRIBUTION_state,BATCH_DISTRIBUTION_reasons,FAN_IN_COLLECTION_score,FAN_IN_COLLECTION_support_n,FAN_IN_COLLECTION_state,FAN_IN_COLLECTION_reasons,CELL_CONSOLIDATION_score,CELL_CONSOLIDATION_support_n,CELL_CONSOLIDATION_state,CELL_CONSOLIDATION_reasons,CELL_FRAGMENTATION_score,CELL_FRAGMENTATION_support_n,CELL_FRAGMENTATION_state,CELL_FRAGMENTATION_reasons,ROUND_TRIP_score,ROUND_TRIP_support_n,ROUND_TRIP_state,ROUND_TRIP_reasons,IRREGULAR_ACTIVITY_score,IRREGULAR_ACTIVITY_support_n,IRREGULAR_ACTIVITY_state,IRREGULAR_ACTIVITY_reasons,DAO_ACTIVITY_score,DAO_ACTIVITY_support_n,DAO_ACTIVITY_state,DAO_ACTIVITY_reasons,top_archetype,top_score,is_scripted,touches_cellbase_directly,n_cellbase_inputs_direct,n_tx_in_window
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2mj7v7ut0alqkx38qgu393dw8lafafq0qwnqaxs,0.14084507042253522,3,OK,,0.31690140845070425,2,OK,SINGLE_LOCK_SCRIPT,0.10728197211776175,3,OK,,0.03603986796351325,2,OK,,0.04617327305029486,2,OK,FEW_DISTINCT_SOURCES,0.17473673604396228,2,OK,FEW_DISTINCT_DESTINATIONS,0.33333301603387366,3,OK,NEAR_ZERO_NET_FLOW,0.8483982345478159,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.8483982345478159,False,False,0.0,71
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2mu7xj6mj90s8dxxnuqxyty72rg72ydzscwk9vf,0.42937987141538203,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.27203642929861027,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.44308243782576173,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.635623353242327,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.635623353242327,False,False,0.0,186
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2n7pqmhqlygzfhe9y2pfegeeqzlgkvfkqkaaams,0.14994294766114796,3,OK,,0.4423728813559322,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.16917258653835407,2,OK,MANY_DISTINCT_SENDERS,0.12740373096297306,2,OK,,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6270514674077889,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6270514674077889,False,False,0.0,295
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ne4yj30svjzvvdcmd96qhfvepdx6pfcs09q7zl,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.27203642929861027,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.44308243782576173,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_FRAGMENTATION,0.44308243782576173,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2nwlee8epequkd94qh3k5uymjqxgvfktgxl9jd3,0.0,2,OK,,0.6190257352941176,1,OK,SINGLE_LOCK_SCRIPT,0.0873161764705882,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.1746323529411764,2,OK,FEW_DISTINCT_DESTINATIONS,0.0,3,OK,,0.6475391278343433,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6475391278343433,False,False,0.0,98
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2pgrf442dam0aa0l8gd2s8jlxfu7hha3c7hg4qq,0.1902148847539967,3,OK,,0.26855628058727565,2,OK,SINGLE_LOCK_SCRIPT,0.16220116624574557,3,OK,,0.2902971830353831,2,OK,MANY_DISTINCT_SENDERS,0.19089845815066403,2,OK,,0.26418700004129836,2,OK,FEW_DISTINCT_DESTINATIONS,0.3332218443838509,3,OK,NEAR_ZERO_NET_FLOW,0.6292946412119002,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6292946412119002,False,False,0.0,2452
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2pnp7gglp8clvahem5mpf7wmr0pjk5krgf4lwf2,0.08535353535353533,3,OK,,0.2954545454545454,2,OK,SINGLE_LOCK_SCRIPT,0.16487056321127894,3,OK,,0.02762502611064795,2,OK,,0.04162289567454119,2,OK,FEW_DISTINCT_SOURCES,0.2685348108034919,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.8689550583241932,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.8689550583241932,False,False,0.0,660
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qje0r5vg9pzmpz4uqt7fw32qvcp4a8cc7deems,0.09670133641444534,3,OK,,0.37655601659751037,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.3395488114566586,2,OK,FANIN_DOMINANT_SHAPE,0.387767219533895,2,OK,N_TO_1_SHAPE,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5785575582651262,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5785575582651262,False,False,0.0,482
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qjj3mqkrdhzuga2qfzf72ma38xhpsaasfj3trw,0.46062283345705635,3,OK,,0.3733407079646018,2,OK,SINGLE_LOCK_SCRIPT,0.10207923491977612,3,OK,,0.2927716512582948,2,OK,,0.44112189606547075,2,OK,FEW_DISTINCT_SOURCES,0.1260188140855532,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.7224392142825395,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7224392142825395,False,False,0.0,904
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qq5zmvacvrht6g5w35hgdg4mhcxcu5hgu2f8qe,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.5,2,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,1.0,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_FRAGMENTATION,1.0,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qtfq8zdd9rs86hslwh8j4h8qjk6r3e6s0k50ul,0.5940309385280356,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.7578675274259989,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7578675274259989,False,False,0.0,428
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qxj6t4tvw89fzmw2m5j43n9glh7h2jzq90qw40,,0,INSUFFICIENT_EVIDENCE,DOMINANT_1TO1_SHAPE,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2rsu67gzxhacdwpzfyc0gc5q9vgr6aztc6y5n8c,0.015095695924631725,2,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.3755910357675455,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.367841513295138,2,OK,,0.4666666666666666,3,OK,NEAR_ZERO_NET_FLOW,0.5481103129725835,4,OK,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5481103129725835,False,False,0.0,6
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2rv2ln77sfue9zmr4uemppw6e6cqch00sz7curl,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.27203642929861027,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.44308243782576173,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_FRAGMENTATION,0.44308243782576173,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2s6dygffm0ed03txsa3ca8npdpel05vqg5j9mgd,0.33316773911754244,3,OK,,0.4768128161888701,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.12992763735661347,2,OK,,0.19576323559924044,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3200292823631084,3,OK,NEAR_ZERO_NET_FLOW,0.4624252212125713,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.4624252212125713,False,False,0.0,611
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2sfv44lf5g89ha2q296zqm8savzcyqxlsulsx6f,0.154810286838089,3,OK,,0.47916666666666663,2,OK,SINGLE_LOCK_SCRIPT,0.5764172430560226,3,OK,FANOUT_DOMINANT_SHAPE;MANY_DISTINCT_RECIPIENTS;EVEN_CAPACITY_SPREAD,0.0,2,OK,,0.0,2,OK,,0.3299456332091168,2,OK,1_TO_N_SHAPE,0.38494976652483337,3,OK,NEAR_ZERO_NET_FLOW,0.7363458411520892,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7363458411520892,False,False,0.0,36
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2stwwespmk3ffj7g7g7auauwvzcqrvf3g7mtxue,0.5466899035589622,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5540866398005334,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5540866398005334,False,False,0.0,1390
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2t6z8rc90g09yeh7t3nz2sfe72y20yzcg6jt76x,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,ROUND_TRIP,0.3333333333333333,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2t9jypuuquc0tfdca5eugj6gk7v3dt0hq4r3hx9,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2tq8vms882lepc8fk0aapfp0c9nh755xsdtnm3m,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.0,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,1
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2uj8rfycz3s3h0m0h62fj8mvxluqr627s8j5led,0.5064628601874418,3,OK,LOW_LIFETIME_VARIANCE,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.03886234704265859,3,OK,,0.3198538281761806,2,OK,,0.40978779832136747,2,OK,FEW_DISTINCT_SOURCES,0.06329749111796594,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.5330170956429043,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.5330170956429043,False,False,0.0,14
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ul0rt55hnp2e2nzzhfkep4xtc3l88rxqes83vq,0.028359880115409613,3,OK,,0.5561993047508691,2,OK,SINGLE_LOCK_SCRIPT,0.010305131091924272,3,OK,,0.7415990730011588,2,OK,FANIN_DOMINANT_SHAPE;MANY_DISTINCT_SENDERS,0.3707995365005794,2,OK,N_TO_1_SHAPE,0.009813309000615394,2,OK,,0.2923808557796061,3,OK,NEAR_ZERO_NET_FLOW,0.7947900838330302,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7947900838330302,False,False,0.0,863
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2uq6ykas222qjhw4k6847guv3y8c7wvccalk3tf,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,SINGLE_LOCK_SCRIPT,0.27203642929861027,3,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.44308243782576173,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,CELL_FRAGMENTATION,0.44308243782576173,False,False,0.0,2
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2uxysa465m2k0hxh4zefzd2k5j36dly3gxkjc57,0.34561870428443225,3,OK,,0.34339887640449435,2,OK,SINGLE_LOCK_SCRIPT,0.1299050364628195,3,OK,,0.01796931618967304,2,OK,,0.023021786422548703,2,OK,FEW_DISTINCT_SOURCES,0.2115843101976952,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.8459266440288602,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.8459266440288602,False,False,0.0,356
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2vfrwwa2h4ag878nn7935gzex40d9y7xcckkcz2,0.051707624121009294,3,OK,,0.6388888888888888,2,OK,DOMINANT_TX_SHAPE;SINGLE_LOCK_SCRIPT,0.04320987654320985,2,OK,,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.0864197530864197,2,OK,FEW_DISTINCT_DESTINATIONS,0.30649399499825436,3,OK,NEAR_ZERO_NET_FLOW,0.6185390421166488,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6185390421166488,False,False,0.0,81
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2vr8y8dws0jkz062k8vlpafpu8x9rucvcggdkr4,0.4050176764040995,3,OK,,0.375,2,OK,SINGLE_LOCK_SCRIPT,0.046692819954239045,3,OK,,0.0,2,OK,MANY_DISTINCT_SENDERS,0.0,2,OK,,0.07605146320889936,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.797746839424575,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.797746839424575,False,False,0.0,1072
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2wctw0r06v9ecgf0w8wv33vfkkdp5em2gaet4lw,0.27646272699528085,3,OK,,0.380466472303207,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,MANY_DISTINCT_RECIPIENTS;EVEN_CAPACITY_SPREAD,0.28978608223282953,2,OK,,0.4366235101606631,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,,0.3264155185554101,3,OK,NEAR_ZERO_NET_FLOW,0.6340118091390943,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6340118091390943,False,False,0.0,343
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2x2jxnym8qzdt7sn29pnlzwgneh80w3jszglw9k,0.4231837567242544,3,OK,,0.3851275318829708,2,OK,SINGLE_LOCK_SCRIPT,0.35538612131908864,3,OK,,0.006838903688307404,2,OK,,0.010304242740133918,2,OK,FEW_DISTINCT_SOURCES,0.36675523824068174,2,OK,,0.3319066876868459,3,OK,NEAR_ZERO_NET_FLOW,0.7125760971180577,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.7125760971180577,False,False,0.0,2666
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2xg8c6fulfw65ay5aqq99atj30ev84unssl4ska,0.08507147156034815,3,OK,,0.39366515837104077,2,OK,SINGLE_LOCK_SCRIPT,0.39267491373501096,3,OK,FANOUT_DOMINANT_SHAPE,0.33969192917735014,2,OK,MANY_DISTINCT_SENDERS,0.2464040362489228,2,OK,,0.3861503668980634,2,OK,1_TO_N_SHAPE,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.843754231625514,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.843754231625514,False,False,0.0,221
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2xy99vwcnnx0a2kj09tygzxtrpklg0jss32v93h,0.0,3,OK,,0.5217391304347826,2,OK,SINGLE_LOCK_SCRIPT,0.0,3,OK,,0.17900087045048205,2,OK,,0.26970235345915927,2,OK,FEW_DISTINCT_SOURCES,0.0,2,OK,FEW_DISTINCT_DESTINATIONS,0.3333333333333333,3,OK,NEAR_ZERO_NET_FLOW,0.6204881060276515,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6204881060276515,False,False,0.0,138
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2y7pryn5grvyf8xlv8p0h9840xnpffflsgmrly9,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2yg6kr7zvjzw0ts2j7qtkd6jzr2kq3g7sdh3azr,0.09196764265205182,3,OK,,0.494421906693712,2,OK,SINGLE_LOCK_SCRIPT,0.07283734009617958,3,OK,,0.13235330821083333,2,OK,,0.1695673648226348,2,OK,FEW_DISTINCT_SOURCES,0.11863464866734384,2,OK,FEW_DISTINCT_DESTINATIONS,0.32836142236322924,3,OK,NEAR_ZERO_NET_FLOW,0.8085417829739124,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.8085417829739124,False,False,0.0,493
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2yr93x7eusaallmfayyemrlff66pd7v9s34kwg9,0.15783819871943502,3,OK,,0.40909090909090906,2,OK,SINGLE_LOCK_SCRIPT,0.04946116896338368,3,OK,,0.3375309887027215,2,OK,MANY_DISTINCT_SENDERS,0.1818181818181818,2,OK,,0.08056044324104758,2,OK,FEW_DISTINCT_DESTINATIONS,0.25516652719591715,3,OK,,0.6939112251355333,4,OK,HIGH_INTERVAL_VARIANCE;VARIED_DAY_OF_WEEK,0.0,1,OK,,IRREGULAR_ACTIVITY,0.6939112251355333,False,False,0.0,11
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2yul8wt2defw04dp37h0qanqrnmy5tu7qfnad37,0.1312834271276746,3,OK,,0.3214285714285714,2,OK,SINGLE_LOCK_SCRIPT,0.16136279855765334,3,OK,,0.055672522336051564,2,OK,,0.045653656663247826,2,OK,,0.16549923242208142,2,OK,,0.4509132028481018,3,OK,NEAR_ZERO_NET_FLOW,0.70322382850575,4,OK,HIGH_INTERVAL_VARIANCE;MIXED_TX_SHAPES,0.0,1,OK,,IRREGULAR_ACTIVITY,0.70322382850575,False,False,0.0,14
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2z0x6fskhkzceswyv9d0cnrwru7xwec3gpgaqjp,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2zmwtcwp3x5ngxr7wxp3aq737g35nhgpqq4lp5x,,0,INSUFFICIENT_EVIDENCE,,0.5,1,OK,SINGLE_LOCK_SCRIPT,0.3627152390648137,3,OK,FANOUT_DOMINANT_SHAPE,0.0,2,OK,,0.0,2,OK,FEW_DISTINCT_SOURCES,0.5907765837676823,2,OK,1_TO_N_SHAPE;FEW_DISTINCT_DESTINATIONS,0.6666459572415989,3,OK,HIGH_RECIPROCITY_CELL;HIGH_RECIPROCITY_LEGACY_EDGES;NEAR_ZERO_NET_FLOW,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE,0.0,1,OK,,ROUND_TRIP,0.6666459572415989,False,False,0.0,3
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2zuyw4u22256gp6v8s6na4p7esyg4h74q68r5ue,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,HIGH_INTERVAL_VARIANCE;VARIED_TIME_OF_DAY;VARIED_DAY_OF_WEEK,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd0ee0trngn9r39tuv9d3x5mzvg5mfxlpq5sl2wv,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,,0,INSUFFICIENT_EVIDENCE,,0.0,1,OK,,INSUFFICIENT_EVIDENCE,,False,False,0.0,0
