cluster,membership_probability,representation,wallet
0,0.34265345535289027,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq247yrzkaul6mzgfrs74hr5t7q0l3ak8ugacfdq9
1,0.6048177305941329,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq24qy8a3esyfvy8nu68pphmwsn8yaa653c9klmac
0,0.2059922283862903,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq24scr6mpupq6x6arqdwz5ufzfa8skkcccm8ryrr
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq258cy8km6ddpzdassg6ksjqjvdr3c0aeqavzlpd
0,0.2059922283862903,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq25kj6kupzglv5kwcqh54mmm0vd830lt2quf2fvf
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq270p8pvg8y2nugwcsq9syredeq5ee5mxq2x87jl
3,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq270spcwvhxfszfmq9sh25v9sum044spls2uf332
0,0.22382298322294739,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq272xupqa54z4q8z05qt2fywfvdcuxd4dqku7vr4
0,0.3719206250906082,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq275zthc09tdzvgzlycvrl8p5n2ea2e7as0q8aes
4,0.9821351439464889,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq28ps4hf8swzexa6ky8dp2q540tsrvz60qt2wtqk
3,0.868238647108819,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq298q6vfh7z6allgp2ty42k6yd49vap8ysn494ka
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2akxm0aqm8896a8ma4x7tsj0nugj4ldmg9egwhg
0,0.3855308722454355,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2cdr6jzphx2r5y02rkrlh84f4aes20mcc4569tl
1,0.6566474481694747,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2cq7k6zqqnna55dzwd32rxjkajthgqr2clgqu5w
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2da0jqygw442724a22vmvse55pez5zw4qtj3mmg
4,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2dn39wdkj33e7v03mx3mg6raqh365hpnqp2nq6r
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ejd8f7wnaln83fx7u8g5tr0sv8jpuwpqdfm05a
4,0.9724902942847308,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2evwcurnqel0euyf4s2pgkut48dgp7fsg3tdhrk
0,0.2059922283862903,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2fdtshag9h5z8q7qy6v4hu6lpzvejmg7sp9a6kf
0,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2gxfhv94tp8sc29c5xhsuttgk4hhpp2nq2mt7ff
1,0.6566474481694747,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2h36kp26fly5n2huuc446dc3rzhunq2nsesxffv
1,0.6566474481694747,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2jrflqx0dneevp0v6ssznw8ry6aj8laxcuh9svs
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2lfh4w2sguefdcw8fmehy5fpaenhehr9cped0e2
4,0.9833886300768668,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2mj7v7ut0alqkx38qgu393dw8lafafq0qwnqaxs
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2mu7xj6mj90s8dxxnuqxyty72rg72ydzscwk9vf
3,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ne4yj30svjzvvdcmd96qhfvepdx6pfcs09q7zl
4,0.9821351439464889,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2nku3pd5gl7m6pp0cdx7m9gk2t9pswywqcqwjch
0,0.39502025697797255,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2nwlee8epequkd94qh3k5uymjqxgvfktgxl9jd3
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2pgrf442dam0aa0l8gd2s8jlxfu7hha3c7hg4qq
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2pnp7gglp8clvahem5mpf7wmr0pjk5krgf4lwf2
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qjj3mqkrdhzuga2qfzf72ma38xhpsaasfj3trw
0,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qq5zmvacvrht6g5w35hgdg4mhcxcu5hgu2f8qe
4,0.9011787904194118,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2qtfq8zdd9rs86hslwh8j4h8qjk6r3e6s0k50ul
1,0.6477060611775187,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2rsu67gzxhacdwpzfyc0gc5q9vgr6aztc6y5n8c
3,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2rv2ln77sfue9zmr4uemppw6e6cqch00sz7curl
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2sfv44lf5g89ha2q296zqm8savzcyqxlsulsx6f
1,0.6566474481694747,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2t6z8rc90g09yeh7t3nz2sfe72y20yzcg6jt76x
1,0.6566474481694747,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2t9jypuuquc0tfdca5eugj6gk7v3dt0hq4r3hx9
1,0.6566474481694747,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2tq8vms882lepc8fk0aapfp0c9nh755xsdtnm3m
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2uj8rfycz3s3h0m0h62fj8mvxluqr627s8j5led
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2ul0rt55hnp2e2nzzhfkep4xtc3l88rxqes83vq
3,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2uq6ykas222qjhw4k6847guv3y8c7wvccalk3tf
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2uxysa465m2k0hxh4zefzd2k5j36dly3gxkjc57
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2vr8y8dws0jkz062k8vlpafpu8x9rucvcggdkr4
0,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2xg8c6fulfw65ay5aqq99atj30ev84unssl4ska
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2yg6kr7zvjzw0ts2j7qtkd6jzr2kq3g7sdh3azr
1,0.6133838129028901,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2zmwtcwp3x5ngxr7wxp3aq737g35nhgpqq4lp5x
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsq2zuyw4u22256gp6v8s6na4p7esyg4h74q68r5ue
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd280gcprvtlm89nyxuc2ru9e2tqe0aewcks0h7q
1,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd2ln87tv0nhyh6r2h84d3fnm5vdsjraagf5r842
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd3ele94wtw253dum78vpuuy2rcspueckqp9hktf
1,0.94387902330782,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd3jnqsndu5z3ew6anr65w34cyevvnucug28nl8j
1,0.6566474481694747,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd3t75wgj4rjmaem5f46ek9f5g2xe9gsucx860r9
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd3w85684vvlhfh93nrvkq6rz6ve7xu0ugjyfg3s
3,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd4h5ahm0l94adpfafpftu00tpsncrmmqgghtrxy
2,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd52pqxx3q9kjg6xxh9f2h6wuut9numalsjdnjxu
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd532x7yagmmqne0jkrwggysarh5kufcjgp5ry3g
1,0.6566474481694747,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd5wxs2lr6y8gzek23nkyj04ngcgmutl4s75skv9
0,0.2059922283862903,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd5z95kzr62mkc2vnadeyv6hpqmwlxv2xgakd68v
0,0.39502025697797255,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd5zvdgz64ygu94j8cwvcguc6wz5mhaknc3drq98
1,0.6566474481694747,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd6328jjvyqyx6psdkxv5gyxmlx90f50cgc8yla8
0,0.39283433024113584,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd682nhfyu5lfzt4gp9cmrqgsjpesm3pjqf252gf
3,0.5720954952570418,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd6jpr7mncc8n3y4jv4z5k8fq7l77s42kq76f87n
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd6raz9mkh95xl7tg8ymg7klqz7ns0af5ctkwa53
1,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd7qx7ag4lw5wlu0ewhgryjrug54tauj4glm5p09
3,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd7xem3waujkrfq9vrj7vc5tesg793drag9966ur
1,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd8a7fpzf530ks6kmw3yfvn72p5v4ayy6gq05avs
1,0.6566474481694747,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd8at4zhq3lrngyw88mqued7njjluzc9dcx3mfwa
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqd9ec9tr57qedasftglxrgq9yl657ym3yqddeg6p
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqda5zj9fpg255n7vz04eqkzlles8z72susenvew6
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdak37z6wn6w6aea983ruzrfl8yweej95cfkzyn9
0,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdc75deduvc55qd7z48nrd6xy06td2r0wgqqs0vf
1,0.6710936872412946,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdcr3ezl9ktveg4fpuujzgrnel0nnjvjxc2gf480
4,0.9821351439464889,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddm8ppq3gz8gz0d9ap6z8nc3r662npn2cuxk9f0
0,0.22370704968717592,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddtncxgn0wga0mctct2p6k2ueqd36ju3qqqmeqa
0,0.39502025697797255,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddw45fnzxhfmsxwuf7m82k5vyynsfvkxqu8209y
2,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddyz6vl88hqfhcrfv55xpqzan04myfn7qweufsa
4,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdenac4ykevnaxl2ltarf6y37hps3nxxjc4ckfhj
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdev2qemedc4lercjj2ys3acwf4d6nj7jcprg6sq
4,0.9898967511663754,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdfpcl42753m0xgau9yefhgfxukx83dwysy7tdl3
2,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdfunuqtrj99lz8app7uqjmdr2ecx6wwfc62xrtm
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdg04rll0lnjdvdyp2zpqguqkmnye6vmnsd4vft5
3,0.6095029362340517,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdg5awuqp2zuwnvjcr753hh38ml5ywd5rgpg79nw
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdh26mj0xls204ndg9lsdptdz0zu0jdmycngh5ht
1,0.6710936872412946,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdhxwwku2qxwcj784l5slje2tsa76nlgvsawdc7v
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdjsydf39sklhfvtfnk57vvd7d2vn4kxwqpr3prn
1,0.6710936872412946,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdk6t85vllv37se5ng6rpnz7x30clgdy6qsped2w
2,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdktl2pnd9nrh6fna6ydh5sv34z4cx59mg2d5yh4
2,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdlnnrld5uyndfrw0xxnpmpf435242xl2ccrge5g
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdly7vzugjpxpzy4wc8u8dkpt6gmv2kknsw36cs0
1,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdn85jtpzkk24ga7vprxcupwkw8h2kmcpgnkw4s2
0,0.2059922283862903,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdnvsjyahhu4hnqmv5aqy06jk7p289qcsck64eed
3,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdpglw7yx2vzsuu2hz4f0zqmm7ujn4gzrcpt9myf
0,0.5026795749679874,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqpaqujjqztsvqsckxxryqkyar5g229ls79xsux
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqq677slvjxejspzxxuyrz3r8m4glpqrqve4u4k
4,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqrmx3gfghxmm3m5dj4vm27j5ke9kvw9qmr8lwp
1,0.6710936872412946,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqyzqvyyqgdw9qdu9tsfwfj2j3qj05ams2m6zwh
1,0.6710936872412946,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdrc0cvrk8yuh4248eumm00tj6la4285jgtkf6ge
4,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtejzc329up3s665cxswczse77neqxr2c6uk0jz
0,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtr9km5rjdrntcf4a5jh7u55rl8rurp2snsf7v6
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdun3wce79ar4cmnl76tyehgha0muqg07gt556gd
1,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdv3msqhwu0eel0cx4vxkhzphyxdxg0p2gcn4zk4
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdv5f45r3aevly9umatacdzw6x2hmycfss6cstcq
3,0.6388286569707505,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwa7y4etexhlslpeplm2gensrmkpgpfqc5kk4x9
3,0.6388286569707505,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdx5m2dx9j9el3arnuntxu5lkfafw4dyxgq357up
3,0.8822727173758442,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdxaqe07wj7kc5y9suqc6lkdqz4wm85ltq0ng53r
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdxzlmuqal6c37hk678qjekya0qjd5m5lq7hhzaq
4,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdxzpng0y93mrnmxq0e73j4yu4d3n3mkuqc5r59u
2,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdy03jsqq4r873dyqm49pckertnx0qvw0qvde0sg
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdytgmu0z5yskwrnegfptr3n4pcx9d6tlswehku8
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdywhhfnhv7xz24x9y79yu47u9ugwr8p2sccyn4q
0,0.39502025697797255,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdzcwm3dgw383w7uv4v9a95jdxtxgzrmdcpxs45n
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf2pf3uu524tn9umy7g3gchaa6sgamvs4sx454l6
0,0.24487816479221317,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf3q9e554euxmpqyaju2n3prxl3fxuphqs9l8zmt
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf4s8sxvjqhp8qpxyqj03kwmry2a43kggq7um8ef
1,0.6172020769218344,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf68ndqgrm406nmahnk8uyvl6up7hzhgdcjvn87t
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf6qtawqcsf9ga3yuhh8gfhxuyah7rvtlgzn95vl
0,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf70nhxhk4ljdgqd4ef2ndrzka0qda3nlg5ry85g
2,0.8178283612853304,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf7wdk98y3zdh3cyql86grghqwnen7ks5qzrld2q
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfc5kszzn9mc2zycl58v8jjrk9zhmr97cg3ndvfs
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfc63dma5fy3kywpnada5yy99tpqvl4dechg9csl
0,0.39502025697797255,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfcwzl3jytqrrgtuwmapvqe42txrxvqlncewj9c8
1,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfd8eyknzynse6m9r0zlfjyt4qpxnlr86svrekgm
1,0.6477060611775187,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfewq5cphjmj7j53dgvs9ekquz7wp0eadggz3t4x
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqff60m3g73j280arxmzwp6anr9g04xmmast74txw
1,0.6710936872412946,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfg0c6expwhe3wjs5vkk7e2legcah5gvjqvdy8l7
-1,0.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfg2np57fhkdu6fuygqt3ys4rykd03gfhsu8dvd7
0,1.0,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfh3hsd0an0xag0qzx0ay8qrtpclap9x3she6gvj
3,0.853650884991435,HIGH_CONFIDENCE_SCALED,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfhncpyvtj7w4euhnwwnndksez0kl7kljgjp39t5
