capacity__mean_target_input_capacity_shannon,capacity__mean_target_output_capacity_shannon,capacity__median_abs_target_delta_shannon,capacity__target_input_capacity_shannon,capacity__target_net_capacity_delta_shannon,capacity__target_output_capacity_shannon,rule__BATCH_DISTRIBUTION__score,rule__FAN_IN_COLLECTION__score,rule__PERIODIC_EXECUTION__score,scripts__cells_with_full_script,scripts__total_cells,templates__dominant_template_ratio,templates__template_entropy,templates__template_repeat_ratio,templates__template_transition_entropy,templates__unique_template_count,temporal__active_hour_entropy,temporal__active_weekday_entropy,temporal__burstiness,temporal__dominant_period_seconds,temporal__interarrival_cv,temporal__interarrival_mean_seconds,temporal__interarrival_median_seconds,temporal__interarrival_std_seconds,temporal__interval_repeat_ratio,temporal__n_observed_transactions,temporal__periodicity_strength,temporal__phase_stability,topology__cell_consolidation_ratio,topology__cell_fragmentation_ratio,topology__fanin_transaction_ratio,topology__fanout_transaction_ratio,topology__many_to_many_ratio,topology__max_input_cells_per_tx,topology__max_output_cells_per_tx,topology__mean_external_input_locks,topology__mean_external_output_locks,topology__mean_input_cells_per_tx,topology__mean_output_cells_per_tx,topology__topology_entropy,topology__topology_repeat_ratio,transaction_count_30d
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
23000000000000,11500000000000,11500000000000.0,46000000000000,-23000000000000,23000000000000,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2277494736863.5,2280644737248.5,4551839473342.0,4554989473727,6300000770,4561289474497,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
13894966724,13894966724,27789933448.0,27789933448,0,27789933448,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0,17126613718.2,24300163032.5,0,171266137182,171266137182,0.3333333333333333,0.3333333333333333,1.0,0,110,0.1,3.3219280948873626,0.0,3.169925001442312,10,-0.0,0.9695703501901249,-0.9997623714926491,259203,0.00011882837217985536,259201,259203,30.80043289739069,1.0,10,0.9998726947627188,0.9999998964653833,0.0,0.0,0.0,0.0,0.0,1,10,1,9.3,1,10,0.8812908992306927,0.7,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3980000000000,3980000000000,7960000000000.0,7960000000000,0,7960000000000,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,2466518904247,2466518904247.0,0,4933037808494,4933037808494,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1975590550000,1975590550000,3951181100000.0,3951181100000,0,3951181100000,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0,18417138047.272728,20042838654,0,607765555560,607765555560,0.3333333333333333,0.3333333333333333,0.0,0,363,0.48484848484848486,3.1050001799645144,0.48484848484848486,5.0,18,0.17427591194444622,0.8828969849023787,0.12946402688722974,43666.0,1.2974352143641026,75653.875,43666.0,98156.00152810002,0.0,33,0.39654095425101027,0.5252406751190563,0.0,0.0,0.0,0.0,0.0,10,10,1,5.121212121212121,5.363636363636363,5.636363636363637,0.9993375041688847,0.5151515151515151,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1913645050217.6428,1913645050217.6428,3100196500000.0,26791030703047,0,26791030703047,0.3333333333333333,0.3333333333333333,0.0,0,36,0.5,1.9211854965885542,0.8571428571428571,2.873140679513133,5,0.5499806456316046,0.6562657890890309,0.4067797140266276,2890,2.3714288726966646,192961.76923076922,2890,457595.11088047695,0.15384615384615385,14,0.38882081231929655,0.31028596504026673,0.0,0.0,0.0,0.0,0.0,1,3,0.5,1.0714285714285714,1,1.5714285714285714,0.8175817337644011,0.5,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,14850234997478,14850234997478,0,14850234997478,14850234997478,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
115206703602,0,115206703602,115206703602,-115206703602,0,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16943994988604,0,16943994988604,16943994988604,-16943994988604,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
35021545043.017815,35021545043.017815,60520708485,13763467201906,0,13763467201906,0.0,0.3333333333333333,0.0,0,2086,0.2340966921119593,6.846506343417311,0.3638676844783715,8.58509341433348,267,0.9916450279599023,0.9939661417701415,0.2443267138950927,2462,1.646646423494647,6597.501278772378,2462,10863.751884691896,0.03836317135549872,393,0.5781461928967676,0.016703360740091117,0.06870229007633588,0.0,0.0,0.0,0.0,10,2,2.6259541984732824,1,3.791348600508906,1.5165394402035624,0.7087894797814985,0.3842239185750636,393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10229795460.076923,15653394822.576923,10600500000.0,265974681962,141013583425,406988265387,0.3333333333333333,0.3333333333333333,0.0,92,178,0.07692307692307693,4.623516641218015,0.07692307692307693,4.643856189774724,25,0.6747559184231172,0.8246938969504823,0.13169597569998936,73661.0,1.3033407009858258,157314,73661.0,205033.7390348842,0.0,26,0.36804428744449147,0.15629747648231102,0.038461538461538464,0.19230769230769232,0.5384615384615384,0.4230769230769231,0.5384615384615384,4,9,1.5769230769230769,2.8461538461538463,2.769230769230769,4.076923076923077,0.8285592787973654,0.38461538461538464,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
114136663581.83333,114136663435.83333,25000000126.0,3424099907455,-4380,3424099903075,0.3333333333333333,0.6666666666666666,0.0,0,150,0.03333333333333333,4.906890595608519,0.0,4.857980995127572,30,0.15745561599987182,0.9937817529033621,0.016033820729784893,293,1.0325901866701899,83408.75862068965,293,86127.06563406673,0.034482758620689655,30,0.6308098220430761,0.15414978727265446,0.4666666666666667,0.0,0.5,0.5,0.5,5,3,1,1.5,2.5,2.5,0.6749607099715597,0.5,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
163559497430.84744,91070735133.20338,314387308740,9650010348420,-4276836975561,5373173372859,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,631,0.01694915254237288,5.882643049361842,0.0,5.857980995127572,59,0.02703399813880961,0.9991186858946983,-0.01837121993878692,43209.0,0.9639203866348635,43221.68965517241,43209.0,41662.26780342587,0.0,59,0.3808614093347375,0.9906150411317194,0.0,0.0,0.0,0.0,0.0,10,10,4.423728813559322,5.288135593220339,5.11864406779661,5.576271186440678,0.8074656325788485,0.288135593220339,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5789094228.937037,51674026772.02963,58228993863.5,1563055441813,12388931786635,13951987228448,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1263,0.06296296296296296,6.4274273717494586,0.5740740740740741,8.004547864415361,141,0.9587829080180129,0.9966738096914605,-0.26892564758413084,9667.5,0.5761364771905584,9684.921052631578,9667.5,5579.836297131832,0.14285714285714285,270,0.8350240082309511,0.06007601114010654,0.07407407407407407,0.0,0.0,0.0,0.0,10,2,1.711111111111111,1,2.803703703703704,1.874074074074074,0.5266444698958831,0.5148148148148148,270
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
30010145035000,30010145035000,60020290070000.0,120040580140000,0,120040580140000,0.0,0.6666666666666666,,0,31,0.25,2.0,0.0,1.584962500721156,4,,,,,,,,,,,,,0.25,0.0,0.5,0.0,0.5,10,2,5.25,1,6.25,1.5,1.0,0.25,4
12500099999094,0,12500099999094,12500099999094,-12500099999094,0,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
27582040137.125,27582040137.125,55245879821.5,220656321097,0,220656321097,0.3333333333333333,0.3333333333333333,0.0,0,80,0.125,3.0,0.0,2.8073549220576037,8,0.47015413144393475,0.5343107806620333,0.037893258314979215,31860,1.0787714224902187,235694.42857142858,31860,254260.41398301924,0.14285714285714285,8,0.4046218871706383,0.4351452035290996,0.0,0.0,0.0,0.0,0.0,9,10,2.25,5,4.5,5.5,0.9306282244165778,0.375,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
186916040675.9355,0,0,5794397260954,-5794397260954,0,0.3333333333333333,0.3333333333333333,1.0,0,350,0.03225806451612903,4.954196310386874,0.0,4.906890595608519,31,0.044840608435237135,0.993481035715945,-0.5190402639175449,86402.0,0.31662079505521407,83709.1,86402.0,26504.04179535642,0.9,31,0.9998206220946313,0.9973148742932572,0.0,0.0,0.0,0.0,0.0,10,10,0.967741935483871,9.709677419354838,1.5806451612903225,9.709677419354838,0.25844992786316917,0.9354838709677419,31
221347852686.125,0,10397753680.5,3541565642978,-3541565642978,0,0.3333333333333333,0.6666666666666666,0.0,0,174,0.0625,4.0,0.0,3.906890595608519,16,0.07356441117325659,0.720173358101072,0.07978769901358689,82832,1.173411502819641,138341,82832,162330.92071157196,0.06666666666666667,16,0.3705896691219038,0.1669637093038583,0.0,0.0,0.0,0.0,0.0,10,10,4.6875,5.5,5.375,5.5,0.7641913951834827,0.5,16
0,6200000000,6200000000,0,6200000000,6200000000,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
50000000000,100000000000,50000000000.0,100000000000,100000000000,200000000000,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,107141252595.98245,0,0,6107051397971,6107051397971,0.3333333333333333,0.3333333333333333,0.0,0,653,0.017543859649122806,5.832890014164742,0.0,5.807354922057604,57,0.3787200177369075,0.9928488525886211,-0.41793145180641617,56007.0,0.4105054214377149,45257.46428571428,56007.0,18578.434449809472,0.2857142857142857,57,0.6303006339759638,0.038786233510928046,0.0,0.0,0.0,0.0,0.0,10,10,4.964912280701754,5.508771929824562,5.719298245614035,5.7368421052631575,0.7672115470398543,0.3508771929824561,57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,11030882801153.666,90000000000,0,33092648403461,33092648403461,0.0,0.0,,0,13,0.3333333333333333,1.584962500721156,0.0,1.0,3,,,,,,,,,,,,,0.3333333333333333,0.0,0.0,0.0,0.0,5,2,1,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.0,0.3333333333333333,3
0,1622403467,0,0,50294507477,50294507477,0.3333333333333333,0.3333333333333333,1.0,0,333,0.03225806451612903,4.954196310386874,0.0,4.906890595608519,31,0.044840608435237135,0.9968189734696425,-0.7099025735917205,86402.0,0.16965728392285992,83521.4,86402.0,14170.013873434751,0.9333333333333333,31,0.999855337887549,0.9953708150730313,0.0,0.0,0.0,0.0,0.0,1,10,1,9.709677419354838,1,9.741935483870968,0.205592508185083,0.967741935483871,31
150000000000,75000000000,75000000000.0,300000000000,-150000000000,150000000000,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3797038971053,3797038971053,7594077942106.0,7594077942106,0,7594077942106,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,62327685901,62327685901,0,62327685901,62327685901,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,7007979847092.375,3717018658255.0,0,448510710213912,448510710213912,0.3333333333333333,0.6666666666666666,0.0,0,212,0.4375,3.615532221599798,0.65625,5.564581510801504,29,0.5682831862827865,0.996146563298421,0.03173078489987343,16331.0,1.065541244945172,40546.596774193546,16331.0,43204.07120506409,0.04838709677419355,64,0.4408477137445272,0.03851141311859339,0.484375,0.0,0.484375,0.0,0.0,10,1,2.1875,0,2.3125,1,0.7058423207959699,0.515625,64
12179158581.85,0,11443291177.0,243583171637,-243583171637,0,0.3333333333333333,0.6666666666666666,0.0,0,216,0.05,4.321928094887363,0.0,4.247927513443585,20,-0.0,0.9695703501901249,0.02595885850179039,2512,1.0533013594515364,127389.94736842105,2512,134180.00474361755,0.10526315789473684,20,0.46379524711784653,0.09424773939302393,0.0,0.0,0.0,0.0,0.0,10,10,4.7,5.5,5.3,5.5,0.7689623555349369,0.5,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3100000000,3100000000,6200000000.0,6200000000,0,6200000000,,,,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
342684798794.69696,311572400044.24243,0,11308598360225,-1026709158765,10281889201460,0.3333333333333333,0.3333333333333333,1.0,0,350,0.030303030303030304,5.044394119358454,0.0,5.0,33,0.45872194289914375,0.9944258657461995,-0.5555241950052685,85860.0,0.2857402066916909,78178.53125,85860.0,22338.749678227818,0.4375,33,0.937579465117214,0.8311615767651835,0.0,0.0,0.0,0.0,0.0,10,10,0.9393939393939394,8.818181818181818,1.393939393939394,9.212121212121213,0.6314867582724846,0.5454545454545454,33
3198791828478.375,3198791828478.375,4499178077416.5,51180669255654,0,51180669255654,0.3333333333333333,0.3333333333333333,0.0,0,40,0.5,1.271782221599798,0.9375,1.562806631693174,3,0.6543128759565947,0.678802329999963,0.23714700400452848,765,1.6217370981025452,127224.6,765,206324.85361125707,0.06666666666666667,16,0.5488116360940264,0.1288827351441102,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1,1,1.5,1.0,0.5,16
221241023955.7,0,145518331933.5,2212410239557,-2212410239557,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,65,0.5,2.1609640474436813,0.5,3.169925001442312,6,-0.0,0.8270874753469161,0.043405013764524526,958,1.090748988629635,38509.22222222222,958,42003.89519180275,0.5555555555555556,10,0.9531178684833042,0.06390700877940851,0.0,0.0,0.0,0.0,0.0,1,10,0.5,5.5,1,5.5,1.0,0.5,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,31672809468.5,31802802044.5,0,126691237874,126691237874,0.3333333333333333,0.3333333333333333,,0,44,0.25,2.0,0.0,1.584962500721156,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1,10,1,9,1,10,0.0,1.0,4
2757873044277.5,2757873044277.5,5515746088555.0,5515746088555,0,5515746088555,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1044717777362,1044717777362,2089435554724.0,2089435554724,0,2089435554724,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6864447000000,6864447000000,13728894000000.0,13728894000000,0,13728894000000,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3100000000,3100000000,6200000000.0,6200000000,0,6200000000,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
29944010117.633587,29944010117.633587,59278694947.0,7845330650820,0,7845330650820,0.3333333333333333,0.3333333333333333,0.0,0,753,0.5,3.961749323607436,0.7938931297709924,6.91372905851427,78,0.9784409875043127,0.991409813836394,0.013447270838731071,841,1.0272611294687988,5176.885057471264,841,5318.012791268078,0.007662835249042145,262,0.44602861225531204,0.04718401994969029,0.03816793893129771,0.0,0.0,0.0,0.0,4,2,0.5,1,1.3740458015267176,1.5,0.7221285569039527,0.5,262
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
87176057412.5,87176057412.5,174352114825.0,174352114825,0,174352114825,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
362756743266.6875,1817159325279.3125,0.0,5804107892267,23270441312202,29074549204469,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,253,0.0625,4.0,0.0,3.906890595608519,16,0.28887047453350395,0.8846257998344363,-0.06997880879895574,86396,0.8691958976692137,83786.46666666666,86396,72826.85310686498,0.6,16,0.9997453909997901,0.4925755112951501,0.125,0.0,0.0625,0.0,0.0,10,10,1,7,8.4375,7.375,0.6273362811779478,0.6875,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14833779101.09091,7707668098.545455,27774101103.0,326343140224,-156774442056,169568698168,0.3333333333333333,0.0,0.0,0,154,0.36363636363636365,3.3685225277282065,0.36363636363636365,4.392317422778761,15,0.2786529740686348,0.9227074419200704,0.4848762063775277,75572,2.8825618710708882,119171.71428571429,75572,343519.8397101539,0.047619047619047616,22,0.3732881463594378,0.3501765993096887,0.0,0.0,0.0,0.0,0.0,2,10,0.5454545454545454,5.636363636363637,1.0909090909090908,5.909090909090909,0.933816945485606,0.36363636363636365,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12412627434.5,12437172004.25,17436827274.5,49650509738,98178279,49748688017,0.0,0.0,,0,12,0.25,2.0,0.0,1.584962500721156,4,,,,,,,,,,,,,0.0,0.25,0.0,0.25,0.0,2,2,0.5,0.75,1.5,1.5,1.0,0.25,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
27679337001,27679337001,55358674002.0,110717348004,0,110717348004,0.3333333333333333,0.3333333333333333,,0,12,0.5,1.5,0.5,1.584962500721156,3,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2,2,0.5,1,1.5,1.5,1.0,0.5,4
14999999900000,14999999900000,29999999800000.0,29999999800000,0,29999999800000,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
398055780000000,398055780000000,832000730000000.0,7165004040000000,0,7165004040000000,0.3333333333333333,0.3333333333333333,0.0,0,51,0.5,2.584962500721156,0.5,4.087462841250339,10,0.7398418685280399,0.7333643046538013,0.3001387458780602,976,1.8577092791188174,118338.5294117647,976,219838.58416551037,0.11764705882352941,18,0.4618380531743441,0.2070075659765626,0.1111111111111111,0.0,0.0,0.0,0.0,3,2,0.5,1,1.3333333333333333,1.5,0.8588801260706667,0.5,18
20764236041664,20764236041664,41528472083328.0,41528472083328,0,41528472083328,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
51199256664,44999222378,6200034286,51199256664,-6200034286,44999222378,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
243490771062.23334,0,206723511426.5,14609446263734,-14609446263734,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,390,0.5,3.4534452978042594,0.5,5.882643049361842,31,-0.0,0.9972309552488496,-0.002802346384916811,999,0.9944109696292212,42484.220338983054,999,42246.774741229616,0.2711864406779661,60,0.9038416488805073,0.019401965544590397,0.0,0.0,0.0,0.0,0.0,1,10,0.5,5.5,1,5.5,1.0,0.5,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
213333333333.33334,213333333333.33334,450000000000.0,5120000000000,0,5120000000000,0.3333333333333333,0.3333333333333333,0.0,0,74,0.5,2.0629072918469555,0.8333333333333334,3.1705438917629367,7,0.6748934014801059,0.957742056202218,0.36374498877967326,1084,2.143393709644868,100858.26086956522,1084,216178.96191354722,0.08695652173913043,24,0.41859613235611537,0.07162113850069442,0.041666666666666664,0.0,0.0,0.0,0.0,4,2,0.5,1,1.5833333333333333,1.5,0.7614744352643517,0.5,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
35461995401.793015,35532205856.75935,68776333947.5,28440520312238,56308784883,28496829097121,0.0,0.3333333333333333,0.0,0,4275,0.018703241895261846,8.77707209481664,0.314214463840399,9.64565843240871,598,0.9983345363477852,0.9958797628713973,0.17589384892490886,2873,1.426871826391408,3233.8901373283397,2873,4614.346726598849,0.0686641697877653,802,0.6912177492881292,0.06205038631526395,0.05236907730673317,0.0,0.0,0.0,0.0,10,2,2.697007481296758,1,3.827930174563591,1.5024937655860349,0.71609214456477,0.3778054862842893,802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3437296332349,1718648166174.5,1718648166174.5,6874592664698,-3437296332349,3437296332349,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
97512816636504666,89900013236503634,7612803400001032,97512816636504666,-7612803400001032,89900013236503634,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
25910345862.416668,25910345862.416668,51502142922.5,2176469052443,0,2176469052443,0.0,0.3333333333333333,0.0,0,442,0.03571428571428571,6.1124391489177246,0.23809523809523808,6.3750394313469245,73,0.9510064190475308,0.9793497101784981,0.10643602962024765,3762,1.238228113819347,30475.421686746988,3762,37735.523913029945,0.03614457831325301,84,0.4078469202090154,0.06622493102434104,0.011904761904761904,0.0,0.0,0.0,0.0,10,2,2.988095238095238,1,3.761904761904762,1.5,0.7873584074055291,0.3333333333333333,84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18435449572699.2,3690572443992.317,35467276189549.0,1106126974361952,-884692627722413,221434346639539,0.6666666666666666,0.3333333333333333,0.0,0,390,0.5,3.4534452978042594,0.5,5.882643049361842,31,0.3847458346903973,0.9972309552488496,0.0032664358118971496,1095,1.0065542807611938,42417.05084745763,1095,42695.0641077737,0.03389830508474576,60,0.4238195565172058,0.0029364339851320814,0.0,0.0,0.0,0.0,0.0,1,10,0.5,5.4,1,5.5,0.858672711073255,0.5,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
